id	url	page
413993a017d5384ea178075d223539e4	https://mfa.gov.sc/news/public-health-authority-issues-new-travel-and-health-advisory-update-about-the-covid-19/	46
722cfa22f41d3910bd2dca5d6f13206c	https://mfa.gov.sc/news/accreditation-of-russian-ambassador/	46
981d9909ec9f328c8ce2e3d812cfd030	https://mfa.gov.sc/news/delivering-a-common-future-connecting-innovating-transforming/	46
44918663976a3813823bd1b415f477bf	https://mfa.gov.sc/news/united-nations-secretary-generals-remarks-at-the-observance-of-international-womens-day/	46
12e26220ec283a9895726f846c3573a7	https://mfa.gov.sc/news/president-faure-sends-message-of-condolence-to-un-secretary-general/	46
58ec95ab21553d9985735b4a8f16f9b7	https://mfa.gov.sc/news/press-conference-on-the-1st-steering-committee-meeting-of-the-11th-edf-for-the-iepa/	46
1a703e964ea93846ba44013a3107a6de	https://mfa.gov.sc/news/le-president-faure-felicite-son-homologue-du-togo-apres-sa-reelection/	47
68a8d02edcdd34d49e0105c958b22828	https://mfa.gov.sc/news/landmark-deep-sea-mission-to-boost-ocean-action/	47
cfdb32136b663e7f9c29e515fc16701a	https://mfa.gov.sc/news/lalatiana-accouche-accredited-as-the-new-seychelles-high-commissioner-to-jamaica/	47
b98a07b04ab73331a78755561ed31766	https://mfa.gov.sc/news/les-seychelles-accueillent-ce-vendredi-le-34eme-conseil-des-ministres-de-la-commission-de-locean-indien/	47
4fcc00d10e3b363a8567100b1f3db5ce	https://mfa.gov.sc/news/seychelles-diplomatic-and-consular-corps-gather-at-savoy-resort-spa-for-the-annual-diplomatic-cocktail/	47
f2dbd9cc7885391f8c9a86f3f68cf9f0	https://mfa.gov.sc/news/seychelles-speaks-at-high-level-panels-on-human-rights-promotion-and-protection/	47
5af5533294163a00a86ad138e66d3d85	https://mfa.gov.sc/news/courtesy-visit-of-ambassador-of-saudi-arabia/	47
f5f32b5cc7303dcdb87ffcf5430689b8	https://mfa.gov.sc/news/seychelles-attends-high-level-segment-of-un-human-rights-council/	47
631e26563be238e1acc1533251842ba5	https://mfa.gov.sc/news/accreditation-of-seychelles-ambassador-to-the-kingdom-of-sweden/	47
9d88929f262d34f6b07802bb59be0a44	https://mfa.gov.sc/news/president-faure-extends-message-of-condolence-to-germany/	47
2254386b40d633dc8fc75eb62f21e2af	https://mfa.gov.sc/news/president-faure-sends-message-of-condolence-to-mozambique-2/	48
abec42c880fe3d90abc4a22aaf08d31c	https://mfa.gov.sc/news/sylvestre-radegonde-accredited-as-new-ambassador-to-turkey/	48
2cbf991be94a3478abb8e89bee2aeef1	https://mfa.gov.sc/news/president-faure-sends-message-of-condolence-to-thailand/	48
c90886ebaf77356e89c6392eaccc03ed	https://mfa.gov.sc/news/high-level-side-event-on-africas-blue-economy/	48
483ba571a3a03fbf8fdc2614a222f233	https://mfa.gov.sc/news/seychelles-signs-the-african-medicine-agency-ama-treaty/	48
a5057e07aa1236f3adeb76af5bbddec0	https://mfa.gov.sc/news/seychelles-delegation-at-the-33rd-ordinary-session-of-the-assembly-of-the-african-union/	48
0707885a13513152b75de11415ca812e	https://mfa.gov.sc/news/seychelles-launched-the-africa-island-states-climate-commission-a-holistic-approach-for-island-states-in-a-changing-climate/	48
bbb503eeee8b34d8bd3f8bcf873ebf6d	https://mfa.gov.sc/news/seychelles-the-kingdom-of-morocco-and-the-republic-of-gabon-co-hosts-of-climate-change-side-event/	48
c9d2a037fc7337f69d902c0b8ec05dc8	https://mfa.gov.sc/news/seychelles-becomes-40th-country-to-accede-to-the-african-peer-review-mechanism/	48
8508558bbe633caabf07e10d5bc3720e	https://mfa.gov.sc/news/public-health-authority-issues-new-travel-advisory/	48
5be2ea6450c23e098540aef95d51cfb1	https://mfa.gov.sc/news/dr-marina-confait-principal-secretary-of-the-department-of-foreign-affairs-leads-the-seychelles-delegation-at-the-36th-session-of-the-african-union-executive-council/	49
1341a55b24273e04a646aad4e793419b	https://mfa.gov.sc/news/easf-receives-prestigious-africa-peace-award/	49
cb9abf039d7432a3a23394f1c43bf33f	https://mfa.gov.sc/news/vp-meriton-welcomes-commanding-officer-of-ins-airavat/	49
d5da23d253253dd795654464040f30e5	https://mfa.gov.sc/news/swiss-ambassador-pays-courtesy-call-on-ps-confait/	49
33a945f7d9cd365cb3eb8339e8aeb480	https://mfa.gov.sc/news/press-conference-on-upcoming-workshop-on-the-transformation-modernization-of-data-management/	49
d89f772efda73841ae5f53f49b432707	https://mfa.gov.sc/news/president-faure-sends-message-of-condolence-to-kenya/	49
a47a75cd667231ab98832b65f34afe12	https://mfa.gov.sc/news/joint-press-communique-between-department-of-foreign-affairs-and-agency-for-national-resource-development-anhrd/	49
f25a608ea649323187589fe96c81efcc	https://mfa.gov.sc/news/travel-advisory-to-china/	49
03dfb4864bdd38d7a889e4f459486809	https://mfa.gov.sc/news/pluies-diluviennes-a-madagascar-le-president-faure-exprime-sa-solidarite-et-presente-ses-condoleances/	49
3063c89c3e413de5b679a164f4582497	https://mfa.gov.sc/news/joint-secretary-of-the-republic-of-india-makes-courtesy-call-to-ps-confait/	49
a506aed7797235638d26e2030790d979	https://mfa.gov.sc/news/indian-naval-ship-hands-over-hydrography-charts-of-seychelles-eez/	50
5597d70e87563690b24cac67b8ec1cab	https://mfa.gov.sc/news/president-faure-extends-condolence-to-oman/	50
514a699df1fd3ce8a9ff019694cf1a12	https://mfa.gov.sc/news/accreditation-of-seychelles-sixth-ambassador-to-the-holy-see/	50
9045f7e3ccc63f3baf515add876fdda9	https://mfa.gov.sc/news/president-faure-sends-condolence-messages-after-tragic-plane-crash/	50
98b5fac56a363e619c41c8b8f411cd7f	https://mfa.gov.sc/news/sri-lankan-high-commissioner-pays-farewell-visit-to-vice-president-vincent-meriton/	50
5cc773b5fda936429f12aa8c14cb7d97	https://mfa.gov.sc/news/ambassador-barry-faure-receives-commanding-officer-of-the-ins-darshak/	50
4a59a6b1e3733e3aa569d6fd3a2fabde	https://mfa.gov.sc/news/president-faure-sends-congratulatory-message-on-cuban-liberation-day/	50
8ad1433158e33f87909f9cd8aa80b3a7	https://mfa.gov.sc/news/ambassadors-retreat-2019-draws-to-a-close/	50
22fefc6852e23ead9135e945dd7829ef	https://mfa.gov.sc/news/le-president-faure-adresse-ses-felicitations-au-nouveau-president-tebboune-dalgerie/	50
a8f6b559a9da383da0e241fd755c0c97	https://mfa.gov.sc/news/state-councillor-of-the-peoples-republic-of-china-on-official-visit-tomorrow/	50
a1cbaacaaa023cce8be554d76d987cb3	https://mfa.gov.sc/news/the-seychelles-ambassadors-retreat-2019-begins-today/	51
dec7ee4a62fa3d73a051553be3445832	https://mfa.gov.sc/news/president-faure-sends-congratulatory-message-to-prime-minister-boris-johnson/	51
586ee3d2a73a3278a4bb3e9fb5c14a20	https://mfa.gov.sc/news/accreditation-de-lambassadeur-radegonde-a-la-principaute-dandorre/	51
a74b8f35846b32af88cec184f70e0d01	https://mfa.gov.sc/news/vice-president-vincent-meriton-highlights-seychelles-advancement-into-the-fourth-industrial-revolution-at-the-global-manufacturing-and-industrialisation-summit-gmis-connect-two-day-event-i/	51
50a42440e66f31bdb1d8f6f955c9a2ec	https://mfa.gov.sc/news/havana-exhibition-featuring-late-minister-danielle-jorre-de-st-jorre/	51
b23b8ac071c43b8aa666c9b5b7fc7c81	https://mfa.gov.sc/news/historic-bilateral-discussions-take-place-between-seychelles-and-suriname/	51
e6bed625b87f3f898b70d88c7e35456c	https://mfa.gov.sc/news/ambassador-faure-meets-with-ambassador-fatumanava-paolelei-luteru-head-of-delegation-of-samoa/	51
2e5f6f26ea963e629ad8132f9d66ff10	https://mfa.gov.sc/news/seychelles-at-the-110th-acp-council-of-ministers-nairobi-kenya/	51
025f97c3ccf63f968595d78782e11f4e	https://mfa.gov.sc/news/accreditation-of-seychelles-ambassador-derick-ally-to-the-kingdom-of-norway/	51
44802101edc3392f8390b8910038fa20	https://mfa.gov.sc/news/president-danny-faure-congratulates-namibian-president-on-his-re-election/	51
33650130ce4d3613b9043816fe5ba741	https://mfa.gov.sc/news/7th-eu-seychelles-political-dialogue-strong-partnership-for-prosperous-sustainable-and-peaceful-future/	52
dc93673de32f3cc5bf510406657add82	https://mfa.gov.sc/news/travel-advisory-new-requirements-for-children-travelling-through-south-african-ports-of-entry/	52
2d599aeceeb13dfeb8a524b03deba5b1	https://mfa.gov.sc/news/african-peer-review-mechanism-briefing-session/	52
fe083dd74e9f3e148016baa852d5359c	https://mfa.gov.sc/news/president-danny-faure-congratulates-new-sri-lankan-president/	52
6c33f50ef2c23a50a9c745f4cb9822de	https://mfa.gov.sc/news/accreditation-de-lambassadeur-sylvestre-radegonde-a-la-principaute-dandorre/	52
df7fd4fde3e431878cc0f6e8c96498e4	https://mfa.gov.sc/news/minister-simeon-addresses-unesco/	52
ada0400ad0e335cfacb1981882bcb6fe	https://mfa.gov.sc/news/seychelles-china-signs-first-agreement-based-on-exportation-of-fish-to-china/	52
5d41192315bd34aca29e3b46c4d04379	https://mfa.gov.sc/news/president-faure-congratulates-newly-elected-mauritian-prime-minister/	52
0814d105038d393995ed05855f670a15	https://mfa.gov.sc/news/ambassador-barry-faure-attends-iora-19th-council-of-ministers/	52
626e852181f434dcbf64d484a4ebc4cf	https://mfa.gov.sc/news/japanese-ambassador-pays-courtesy-call-on-ps-confait/	52
422b4267dc693db0aa883007c6fcc683	https://mfa.gov.sc/news/monaco-aux-couleurs-de-la-francophonie/	53
25b5f6b8810132b1abc9999d8738a421	https://mfa.gov.sc/news/suite-au-drame-de-bafoussam-le-president-faure-adresse-ses-condoleances-au-president-biya-du-cameroun/	53
58ad2f3095523759aef93b7013f01f8b	https://mfa.gov.sc/news/president-faure-congratulates-newly-elected-argentinian-president/	53
d0d1765635fd3d8e83d8e395becf5a5b	https://mfa.gov.sc/news/accreditation-of-seychelles-ambassador-to-the-kingdom-of-denmark/	53
4444de770bad3575a5e9cf61f83c2b4d	https://mfa.gov.sc/news/president-faure-sends-congratulatory-message-to-president-of-botswana-on-his-re-election/	53
ae02bc88afd9300f9b6b254a58f3eb97	https://mfa.gov.sc/news/president-faure-congratulates-president-of-mozambique-on-his-re-election/	53
7069c4096da8339e875e70d56cf4cb71	https://mfa.gov.sc/news/les-seychelles-au-forum-economique-choose-la-reunion/	53
eb552feaf38a33a99711e45fd5e24452	https://mfa.gov.sc/news/president-faure-sends-message-to-saudi-arabia-condemning-attacks-on-saudi-oil-facilities/	53
7f20b060f689345398bbe139c3540699	https://mfa.gov.sc/news/president-faure-congratulates-canadian-prime-minister-on-his-re-election/	53
00ce57f6db1331c3913d164380e1f72f	https://mfa.gov.sc/news/vice-president-vincent-meriton-represented-seychelles-at-his-majesty-emperor-naruhitos-enthronement-ceremony/	53
69babfb8bd6333a1b818ac38681c7261	https://mfa.gov.sc/news/accreditation-of-ambassador-sylvestre-radegonde-to-cabo-verde/	54
70a34eaf36b23a13a58ec6b1864b409f	https://mfa.gov.sc/news/principal-secretary-confait-receives-newly-accredited-serbian-ambassador/	54
0b132144ce5530b08ebc34c82fd57cba	https://mfa.gov.sc/news/vice-president-vincent-meriton-conveys-congratulatory-message-to-his-counterpart-in-cuba/	54
725f6a47fa1735f290fad9e12b15dd53	https://mfa.gov.sc/news/le-president-faure-felicite-le-nouveau-president-de-la-tunisie-kais-saied/	54
3d86956b9b7131ab9bc6de14bc508766	https://mfa.gov.sc/news/president-faure-extends-condolence-message-to-japan/	54
83a00ea640303f029e9361fed2d78c6f	https://mfa.gov.sc/news/ambassador-accouche-presents-her-credential-letters-to-the-newly-elected-cuban-president/	54
71279c0a02fc39148cb3a4773bd53d54	https://mfa.gov.sc/news/president-faure-sends-congratulatory-message-to-the-ethiopian-prime-minister-the-winner-of-2019-nobel-peace-prize/	54
4b62cb874766330f8905455ac1efe9c5	https://mfa.gov.sc/news/president-faure-sends-congratulatory-message-to-cubas-newly-elected-president/	54
5358d5610b9b3af58e24f898e00f9326	https://mfa.gov.sc/news/president-sends-congratulatory-message-to-portugals-prime-minister/	54
fb9855dbc5333d99b43c5cd8173e59fb	https://mfa.gov.sc/news/eu-ambassador-makes-courtesy-call-to-principal-secretary-confait/	54
0fa849f00cd337c4bbd6b5a7bc79d005	https://mfa.gov.sc/news/seychelles-to-open-its-first-embassy-in-mauritius/	55
8832c53a8e053543822cecfbf8460221	https://mfa.gov.sc/news/department-of-foreign-affairs-public-notice/	55
8e97c03b8b6a3f1099294a3f82a5838d	https://mfa.gov.sc/news/official-launching-of-negotiations-on-the-deepening-of-the-eu-esa-iepa/	55
578e2b4efc173e928fb4048a82a3ae90	https://mfa.gov.sc/news/japanese-government-provides-scr100-million-grant-for-the-marine-police-unit/	55
041062bf8f853932b5f1e02829dec526	https://mfa.gov.sc/news/on-the-occasion-of-the-inauguration-of-roof-top-solar-panels-in-the-barbarons-social-housing-units/	55
8974b96ce2db31719d5a6de7c560d5a4	https://mfa.gov.sc/news/easf-conducts-integrated-mission-planning-course/	55
14608ea6fbe936809cdfa27771294173	https://mfa.gov.sc/news/le-president-faure-adresse-ses-condoleances-a-la-france-suite-a-la-mort-de-jacques-chirac/	55
1e2a0cf3deec3329a48345d1c9e289e7	https://mfa.gov.sc/news/usafricom-to-provide-support-to-seychelles-coast-guard-and-seychelles-maritime-law-enforcement-agencies/	55
342a1db6774935febb319a786b16bd8a	https://mfa.gov.sc/news/dfa-e-newsletter/	55
5bf756aec222366caed9490b22fbd415	https://mfa.gov.sc/news/les-seychelles-de-retour-a-lyon/	55
4427ebf6ef2f33f6b80cc75c45512292	https://mfa.gov.sc/news/newly-accredited-vietnamese-ambassador-calls-on-dg-of-foreign-policy-dg-of-international-cooperation-and-regional-integration-and-the-director-of-world-affairs-regions-and-countries-of-the-departm/	56
4283f04b0ae13d34a626d66ead51e05c	https://mfa.gov.sc/news/newly-accredited-palestine-ambassador-calls-on-dg-foreign-policy-of-department-of-foreign-affairs/	56
0671eddb7ceb3b8a81ae0a04e43f924a	https://mfa.gov.sc/news/president-faure-sends-condolence-message-to-the-kingdom-of-tonga/	56
a5fd807754bc32ccb49e8a7b751dc291	https://mfa.gov.sc/news/press-communique-from-foreign-affairs-on-its-updated-travel-advisory-to-south-africa/	56
96e95462edb635a8a29a9af5f53c0181	https://mfa.gov.sc/news/update-on-travel-advisory-to-south-africa/	56
9616831656cc332092fbf8316a0cd683	https://mfa.gov.sc/news/president-faure-sends-condolence-message-to-zimbabwe/	56
42ca8a997cb1326e8315e8279fb8cbc0	https://mfa.gov.sc/news/travel-advisory-to-south-africa/	56
617e4637e6d63b1d987e7e0a670c59b9	https://mfa.gov.sc/news/seychelles-adopts-dhaka-declaration-supporting-collaboration-in-the-blue-economy-for-balanced-and-sustainable-economic-development-in-the-indian-ocean-rim-region/	56
d0ab9d6889093e2e8a2803294f10c9f8	https://mfa.gov.sc/news/president-faure-extends-condolences-to-bahamas/	56
92250a24f64c365d928c7756b1298efc	https://mfa.gov.sc/news/president-danny-faure-extends-message-of-condolence-to-gambia/	56
c2d3f77057253e0c8e69ef8a2777a1da	https://mfa.gov.sc/news/vp-meriton-souligne-limportance-particuliere-de-la-migration-pour-les-petits-etats-insulaires-de-la-coi/	57
33462ed38a1d3b1f93c459a4ac51959d	https://mfa.gov.sc/news/signing-of-mou-for-the-grand-riviere-community-project/	57
03351dad8ed83d35b875f72b10110bab	https://mfa.gov.sc/news/newly-accredited-ethiopian-ambassador-calls-on-secretary-of-state-faure-and-principal-secretary-confait/	57
99866dd06fb33d46ba68d5488d1b1f6a	https://mfa.gov.sc/news/vice-president-meriton-receives-ghanaian-high-commissioner/	57
792d7e88a92232a688f248a1f20516a9	https://mfa.gov.sc/news/seychelles-government-participates-at-the-southern-african-development-community-sadc-council-of-ministers-in-dar-es-salaam/	57
98134d07825932fb88f27ef51f6e8594	https://mfa.gov.sc/news/president-faure-congratulates-india-on-73rd-independence-day/	57
c7c3120f55363feeac4265f873b70e8f	https://mfa.gov.sc/news/seychelles-first-high-commissioner-accredited-to-bangladesh/	57
0201ac2937cf3afb984195bddd502b16	https://mfa.gov.sc/news/president-faure-extends-condolences-to-tanzania-2/	57
722b9ae0fa3034699bcd42de90a24792	https://mfa.gov.sc/news/vice-president-meriton-receives-honorary-cultural-ambassador-patrick-victor/	57
9be9218d3feb37e09e7fcb447ea8ed86	https://mfa.gov.sc/news/eastern-african-standby-force-recruits-another-seychellois/	57
8f0df14e6f36360ca0d82fa5babc0238	https://mfa.gov.sc/news/india-funds-small-community-high-impact-projects/	58
e078b1880d463bcd85b493cdc2cba5d9	https://mfa.gov.sc/news/secretary-of-state-faure-and-principal-secretary-confait-receive-new-bangladeshi-high-commissioner/	58
db1fc99be476307cbf918a4fd840ff4e	https://mfa.gov.sc/news/newly-accredited-filipino-ambassador-calls-on-secretary-of-state-faure-and-principal-secretary-confait/	58
174648e0fb8c3687ba435112be5e6429	https://mfa.gov.sc/news/president-faure-sends-message-of-condolence-to-president-trump/	58
285d94019a6231d782f49f51a30c90b9	https://mfa.gov.sc/news/la-coi-organisation-regionale-de-proximite-acteur-moteur-de-lavenir-regional/	58
4df396ad070539389edcdedcafadc04f	https://mfa.gov.sc/news/joint-press-statement-between-the-president-of-maldives-and-the-president-of-seychelles-on-4-august-2019-victoria/	58
f50fca40801c3b07bf9fb081a3e530e3	https://mfa.gov.sc/news/ouverture-des-travaux-de-la-retraite-ministerielle-sur-lavenir-de-la-coi/	58
cfa1c24737c8312b85da901a83546c71	https://mfa.gov.sc/news/vp-meriton-thanked-cgpcs-chair-for-supporting-seychelles-in-condemning-the-premature-release-of-19-somali-pirates-2-august-2019/	58
6250c1f79434377caa68db1a6bb6daf2	https://mfa.gov.sc/news/cgpcs-chair-communique-on-premature-release-of-19-convicted-pirates-by-somaliland-authorities-2-august-2019/	58
a22c1d5a0ccc3cda9c2c8df0208b9863	https://mfa.gov.sc/news/seychelles-condemns-the-early-release-of-the-19-convicted-pirates-by-somaliland-authorities/	58
266b39a1c0563b68afab320a354b8b20	https://mfa.gov.sc/news/accreditation-of-ambassador-sylvestre-radegonde-to-russia/	59
179c9935e633325292ba5f281bd76b6a	https://mfa.gov.sc/news/le-vice-president-aux-comores-dans-le-cadre-de-la-retraite-ministerielle-sur-lavenir-de-la-coi/	59
8c2cf3cd684f30e8bdcb001728990862	https://mfa.gov.sc/news/principal-secretary-confait-participates-in-commonwealths-ict-and-innovation-open-day/	59
fe7f02aef3e83dbe96ffb528cc9a6127	https://mfa.gov.sc/news/vice-president-meriton-addresses-the-national-assembly-on-occasion-of-world-day-against-trafficking-in-persons/	59
024702efe2293149adb940fb8da7afb7	https://mfa.gov.sc/news/message-de-condoleances-du-president-danny-faure-a-la-tunisie-suite-au-deces-du-president-essebsi/	59
8d1df89d8846371caf8951ff74e11477	https://mfa.gov.sc/news/vice-president-meriton-extends-condolences-to-japan/	59
6fbdf7b9d97e35eeb79680ae09c02067	https://mfa.gov.sc/news/president-of-maldives-due-next-week-on-state-visit/	59
3add4df7c99931deb71e1a89933cf322	https://mfa.gov.sc/news/president-faure-congratulates-uks-new-prime-minister/	59
18e81d42d05b3f22926e0b84fd65eba5	https://mfa.gov.sc/news/president-faure-sends-message-of-condolence-to-japan/	59
67fe84208ed83f50beb6b2a4bb540680	https://mfa.gov.sc/news/nelson-mandela-statue-unveiled-by-president-faure-and-princess-zenani-mandela-dlamini/	59
079d542b77463df0be910286c914b1ca	https://mfa.gov.sc/news/mid-term-review-of-the-seychelles-south-africa-joint-commission-of-cooperation-17-july-2019/	60
28676f3fc6cb315b94d6aa33f9990c55	https://mfa.gov.sc/news/ambassador-accouche-acrredited-to-cuba/	60
6c328605a76b3d7d81b76b65ef48efbd	https://mfa.gov.sc/news/secretary-of-state-faure-attends-global-conference-on-media-freedom-and-commonwealth-foreign-affairs-ministers-meeting-in-london/	60
1a670202557b393f9c6f32539e2af4f3	https://mfa.gov.sc/news/first-celebration-in-cuba-of-seychelles-national-day/	60
d51dc2e90e7139f39be01e95a5b6cae5	https://mfa.gov.sc/news/principal-secretary-confait-received-maldivian-ministers-at-maison-queau-de-quinssy/	60
f831b4a6855b33df9ae033b7908bc776	https://mfa.gov.sc/news/newly-accredited-kuwaiti-ambassador-calls-on-principal-secretary-of-foreign-affairs/	60
66c2043e036234c2a12826fbfab94caf	https://mfa.gov.sc/news/seychelles-hails-the-afcfta-as-a-huge-market-opportunity-for-the-blue-economy-in-africa/	60
10991bbd75ea39cabadd2a27e98c48ca	https://mfa.gov.sc/news/seychelles-advocates-for-au-institutional-reforms-that-hinge-around-greater-fiscal-discipline-and-that-promote-the-blue-economy-in-africa/	60
06da351500533e8288d68c8cd4edb9c7	https://mfa.gov.sc/news/president-faure-sends-message-of-condolence-to-russia/	60
833f826c8b693e9d9c2870dc4f2ea5e9	https://mfa.gov.sc/news/travel-advisory-to-sri-lanka-2/	60
2719860435c93905b7ed03139f2d4d50	https://mfa.gov.sc/news/le-29-juin-celebre-a-paris/	61
4460c3040e1e3ba19319195abee391ef	https://mfa.gov.sc/news/prime-minister-of-st-vincent-and-the-grenadines-arrives-in-seychelles/	61
83f6747227643c238c1652af93f399bd	https://mfa.gov.sc/news/le-president-faure-envoie-ses-condoleances-a-madagascar-endeuillee/	61
31e047814d6d3c809e148cada7d2eb40	https://mfa.gov.sc/news/seychelles-delegation-attends-the-coordinators-meeting-of-the-forum-on-china-africa-cooperation/	61
3ecd207f56f6369bb3291a188059a68f	https://mfa.gov.sc/news/seychelles-is-upgraded-to-tier-2-in-us-trafficking-in-persons-report-2019/	61
cc74bd2b1c3e3ae59008ff421d36296e	https://mfa.gov.sc/news/eu-ambassador-pays-farewell-visit-to-secretary-of-state-faure/	61
c9db7c1435d430d0be6e42ee89bbf166	https://mfa.gov.sc/news/prime-minister-of-st-vincent-and-the-grenadines-due-in-seychelles-this-week-on-a-state-visit/	61
60323d29e2b53778a21fd08f18340fe6	https://mfa.gov.sc/news/seychelles-calls-for-fuller-regional-ownership-of-piracy-at-the-22nd-cgpcs-plenary-session-in-mauritius/	61
9bbc40172e193e2c87295bacd07c9b7e	https://mfa.gov.sc/news/seychelles-participates-in-the-2nd-ministerial-conference-on-maritime-security-in-mauritius/	61
f04e79a8debd3b55b945d075de56fb5f	https://mfa.gov.sc/news/les-seychelles-et-la-chine-signent-un-nouvel-accord-de-cooperation-economique-et-technique/	61
e6ac7a34f08d339387b15e897c3cf692	https://mfa.gov.sc/news/seychelles-appeal-for-a-safer-indian-ocean-with-no-rivalries-between-states/	62
6a3aee8456993970a9553b21def4b584	https://mfa.gov.sc/news/german-professor-calls-on-ambassador-faure/	62
e4df3bdaefc13390a6145a86cbfdc5fa	https://mfa.gov.sc/news/president-faure-congratulates-thai-prime-minister-on-election-win/	62
3a14b8b1b58036cc8a33c4281ea2369d	https://mfa.gov.sc/news/vice-president-vincent-meriton-reaffirms-seychelles-commitment-to-further-champion-the-blue-economy-in-africa-at-the-nor-shipping-africa-conference/	62
e00c7e9548e83a068c9093c3efdba56f	https://mfa.gov.sc/news/newly-accredited-ambassador-of-the-sovereign-military-order-of-malta-calls-on-principal-secretary-of-foreign-affairs/	62
efdefe00cf213724b860ca4899402f16	https://mfa.gov.sc/news/principal-secretary-of-foreign-affairs-receives-newly-accredited-norwegian-ambassador/	62
004bf674e9273a11b1d2228c07d1c175	https://mfa.gov.sc/news/vice-president-vincent-meriton-attends-the-nor-shipping-conference-2019/	62
426d2f252f7932a0b2a54285df80b2e8	https://mfa.gov.sc/news/dfa-learns-about-fisheries-transparency-initiative-fiti/	62
0a9f078526043129969a97529dcc8eae	https://mfa.gov.sc/news/joint-communique-on-the-occasion-of-the-state-visit-to-mozambique-of-his-excellency-mr-danny-faure-president-of-the-republic-of-seychelles-19-to-21-may-2019/	62
26dbe6c58465360091b740522ee1b0a8	https://mfa.gov.sc/news/seychelles-position-on-chagos-un-resolution/	62
9c95d6dcc5f93cd690b425e7199860c2	https://mfa.gov.sc/news/accreditation-of-undp-resident-representative-to-seychelles/	63
01ed5880dd4d34cc9981292341cd287a	https://mfa.gov.sc/news/accreditation-of-ambassador-radegonde-to-italy/	63
6485491cc44734378901f761ffc03c97	https://mfa.gov.sc/news/president-faure-congratulates-newly-inaugurated-south-african-president/	63
bb197ba02df43176a5b2cb2d4a15c9e2	https://mfa.gov.sc/news/seychelles-welcomes-stronger-acp-eu-collaboration-at-the-global-stage/	63
937164a7e4f636e7b2b6821fd1b8d5a1	https://mfa.gov.sc/news/president-faure-congratulates-indian-prime-minister-on-re-election/	63
69571dff77143a32bb0d3e3d59c0fada	https://mfa.gov.sc/news/memorandum-of-understanding-for-the-establishment-of-bilateral-political-consultations-between-seychelles-and-malta/	63
062643fba7c6315299fbd0c12f000ef4	https://mfa.gov.sc/news/president-faure-congratulates-indonesian-president-on-election-victory/	63
4771b55debf23eeabaf130d2888f0d33	https://mfa.gov.sc/news/regional-meeting-of-seychelles-honorary-consuls/	63
2845217b1418300f81d886f4385b7314	https://mfa.gov.sc/news/ambassador-jumeau-and-principal-counsellor-hoareau-attend-the-5th-e-governance-conference/	63
715babb4a9e431ecafaf13656f7e1c4b	https://mfa.gov.sc/news/president-faure-sends-congratulatory-message-to-new-thai-king/	63
715babb4a9e431ecafaf13656f7e1c4b	https://mfa.gov.sc/news/president-faure-sends-congratulatory-message-to-new-thai-king/	64
fba6e5d65dac3f01bf4c6d535e1f9454	https://mfa.gov.sc/news/president-faure-congratulates-re-elected-australian-prime-minister/	64
dabf829acf42384a8f2f72c4d82a400e	https://mfa.gov.sc/news/lambassadeur-faure-recoit-lenvoye-special-du-president-azali/	64
6f0841e1ee2235c4bf19681cc30c13c8	https://mfa.gov.sc/news/high-commissioner-mederic-pays-courtesy-call-to-cardinal-of-sri-lanka/	64
ea2f1d80ece53cfaa82df87a5e125163	https://mfa.gov.sc/news/attaques-terroristes-au-burkina-faso/	64
8fae11b3a2fd37b8be45914c8e05b716	https://mfa.gov.sc/news/president-faure-congratulates-african-national-congress-on-election-victory/	64
5ff22d983df033c8a0cc1df3c1140dcd	https://mfa.gov.sc/news/president-faure-congratulates-new-japanese-emperor/	64
2cd0cbad82333dc6b3772ae932667ba2	https://mfa.gov.sc/news/accreditation-of-seychelles-ambassador-to-the-federal-republic-of-germany/	64
d952fbcca81a3570ad117ac018324b78	https://mfa.gov.sc/news/assistant-director-general-of-ilo-calls-on-vp-meriton/	64
4123d44945cd3082a8fd3d5b86e8327d	https://mfa.gov.sc/news/high-commissioner-of-botswana-calls-on-principal-secretary-of-foreign-affairs/	64
4e6ad49defb83413bd3c48412dcf141b	https://mfa.gov.sc/news/dr-confait-echange-avec-lambassadeur-du-benin-au-departement-des-affaires-etrangeres/	65
2da5b0284f8033cea1b9437bbeaffb51	https://mfa.gov.sc/news/principal-secretary-of-foreign-affairs-receives-newly-accredited-finnish-ambassador/	65
4c57adbc37813529aa06fb6ccd68eff0	https://mfa.gov.sc/news/presidents-faure-extends-condolences-to-india/	65
1069c0b2cdab32178e6196a754dd5071	https://mfa.gov.sc/news/president-faure-extends-condolences-to-russia/	65
33324df3acd4342b9e1d2f7cf5f95e22	https://mfa.gov.sc/news/president-faure-extends-condolences-to-ethiopia/	65
92925fb5b51530bf809915f1f40ac1d6	https://mfa.gov.sc/news/president-faure-sends-message-of-condolence-to-bangladesh/	65
326723762a3934328d9a3540ff2d9741	https://mfa.gov.sc/news/principal-secretary-of-foreign-affairs-delivers-toast-to-netherlands-kings-day-celebration/	65
79d00179aaf730239c8397e9887c7d60	https://mfa.gov.sc/news/dfa-staff-celebrate-post-labour-day-lunch-together/	65
fc1bfe994c593c65873f045e60f6180e	https://mfa.gov.sc/news/vice-president-meriton-meets-with-the-korean-ambassador/	65
